tiempo_s,x_est,y_est,theta_deg,wp_restantes
10.864,-1.0342975335259041,-0.578862758264978,96.7843491612386,69
10.872,-1.0343279503403897,-0.5786070811877956,96.48055187915487,69
10.88,-1.0343715414296997,-0.5782233290473028,96.73607900945527,69
10.888,-1.034401742832362,-0.5779676264355108,96.71678211166713,69
10.896,-1.0344469157549763,-0.5775840572820815,97.19481255767242,69
10.904,-1.0344791634279311,-0.5773286046681019,96.63678764938325,69
10.912,-1.0345238007801936,-0.5769449728196027,96.42205500724587,69
10.92,-1.0345594042221207,-0.5766250982121204,95.77273804057101,69
10.928,-1.0345921731913141,-0.5763049208171548,96.188141617122,69
10.936,-1.034633805234012,-0.5759209512071323,95.95280872180184,69
10.944,-1.0346667877724856,-0.5756007957421706,95.74038697249577,69
10.952,-1.0346993759538528,-0.5752805998958138,95.84633560329361,69
10.96,-1.0347317634887434,-0.5749603836920191,95.20526930924377,69
10.968,-1.034761359802349,-0.5746398974554816,95.68888687558189,69
10.976,-1.0347996445343013,-0.5742555796602921,94.88657714334619,69
10.984,-1.0348266638521997,-0.5739348658843964,95.11344984488869,69
10.992,-1.034855746532171,-0.5736143326297805,95.9694639021251,69
11.0,-1.0348888221345165,-0.5732941867659644,95.09112345420307,69
11.008000000000001,-1.0349177799104015,-0.5729736422030643,95.11887409398673,69
11.016,-1.0349460992874866,-0.5726530406084481,94.00207297828584,69
11.024000000000001,-1.0349730545722737,-0.5722677623959548,94.4464137133448,69
11.032,-1.0350029969295196,-0.5718827048111151,93.9806468573783,69
11.040000000000001,-1.0350257370298968,-0.5715616592420384,94.75366206472543,69
11.048,-1.0350520122820996,-0.5712408836495899,93.69049385526864,69
11.056000000000001,-1.0350768720042942,-0.5708554645496319,94.23322917691874,69
11.064,-1.0351010271741972,-0.5705345223471157,94.39115372485435,69
11.072000000000001,-1.0351252723783804,-0.5702135869335772,94.01344094507112,69
11.08,-1.0351481962302074,-0.5698925544327204,94.07186698496109,69
11.088000000000001,-1.0351706526209454,-0.5695714888940775,93.98239108917787,69
11.096,-1.0351974755557742,-0.5691862014448046,92.16304578320303,69
11.104000000000001,-1.0352120527745643,-0.5688002566390455,92.94952561496711,69
11.112,-1.0352282160501776,-0.5684788128366315,91.70542501014839,69
11.120000000000001,-1.0352381928182155,-0.5681571175869176,91.97010748254536,69
11.128,-1.0352514703229552,-0.5677711258819964,92.09699366166178,69
11.136000000000001,-1.035265602604565,-0.5673851645276919,91.0336812533667,69
11.144,-1.0352725700761733,-0.5669990073799667,91.02859068443244,69
11.152000000000001,-1.0352795032387772,-0.5666128496147251,91.31673974116104,69
11.16,-1.0352883783507556,-0.5662267316006577,91.23324929267402,69
11.168000000000001,-1.0352966908088195,-0.5658406010638687,90.87104768695528,69
11.176,-1.0353025621501624,-0.5654544256947023,90.33098536907694,69
11.184000000000001,-1.0353047932474497,-0.5650682121390044,90.17231997521593,69
11.192,-1.0353059548220205,-0.564681993885753,90.8959438323657,69
11.200000000000001,-1.035310589070622,-0.5643601773334613,89.37926518961675,69
11.208,-1.0353062652847322,-0.563909608194183,90.74653364850266,69
11.216000000000001,-1.0353100603176193,-0.5635877806513679,89.68049183015879,69
11.224,-1.035307906584712,-0.5632015666564965,89.99609037332938,69
11.232000000000001,-1.035307880230659,-0.5628153466573956,90.25757773723193,69
11.24,-1.0353096165075615,-0.5624291305601876,89.70620078960157,69
11.248000000000001,-1.0353076360713978,-0.562042915637803,90.2167750285708,69
11.256,-1.03530909730733,-0.5616566984020541,89.22262772297863,69
11.264,-1.0353038573487838,-0.5612705139497072,89.51171462669085,69
11.272,-1.035300565949387,-0.5608843079747534,89.28522214976833,69
11.28,-1.0352957478922267,-0.5604981180283213,88.8821768135917,69
11.288,-1.03528907076448,-0.5601763373801244,87.88587411705615,69
11.296,-1.0352730058764612,-0.5597260339671156,88.16403869380936,69
11.304,-1.0352606321267541,-0.5593400122336365,88.99944780819683,69
11.312,-1.0352546136218934,-0.559018218592947,88.06388514877054,69
11.32,-1.035241565121924,-0.5586322190786357,88.30154691335376,69
11.328,-1.0352301178479981,-0.5582461687602579,88.40093453681293,69
11.336,-1.0352193402497714,-0.5578600991657849,87.35144154620785,69
11.344,-1.035201493176442,-0.5574742917392447,87.03366205423931,69
11.352,-1.0351815065854588,-0.55708858923137,87.57786270806808,69
11.36,-1.0351651842792877,-0.5567027142895542,87.40502579894405,69
11.368,-1.0351476980291638,-0.5563168903407685,87.4817759092085,69
11.376,-1.03513395489919,-0.55599533397562,86.91788529252732,69
11.384,-1.0351131889660037,-0.5556096726417804,87.29455317776129,69
11.392,-1.035094958837455,-0.5552238831255762,87.25269526086633,69
11.4,-1.0350791342602927,-0.5549024224711461,86.53156973524278,69
11.408,-1.0350557685056037,-0.5545169099163468,86.58769822737133,69
11.416,-1.0350327804205703,-0.5541313746568095,85.74265150924371,69
11.424,-1.0350041088411495,-0.5537462203644363,85.68343434590724,69
11.432,-1.034975039206874,-0.5533610959108332,85.25731223680764,69
11.44,-1.0349431061423449,-0.552976198303943,85.27682100772353,69
11.448,-1.03491130413433,-0.5525912898464024,85.17593957284716,69
11.456,-1.034878824462561,-0.5522064379796773,83.72350657060942,69
11.464,-1.0348366003769283,-0.5518225330240015,84.6227949364338,69
11.472,-1.0348004068414485,-0.5514380126521231,85.64597838129438,69
11.48,-1.0347710854460292,-0.5510529072845018,85.90978210234701,69
11.488,-1.0347435374740277,-0.5506676709964414,85.27875329265379,69
11.496,-1.0347174437063238,-0.5503468805899826,85.56228200421504,69
11.504,-1.034692143248955,-0.5500260266412054,84.86618811438562,69
11.512,-1.034657583482411,-0.5496413559886513,85.37665018932115,69
11.52,-1.0346368292719867,-0.5493847137997,84.79598724229982,69
11.528,-1.0346017982190328,-0.5490000857797523,85.13594499722001,69
11.536,-1.0345690499143454,-0.5486152566787995,84.93115735680752,69
11.544,-1.0345463008770748,-0.548358783616465,84.1767892863422,69
11.552,-1.0345071152591174,-0.5479745566317993,84.35961747354513,68
11.56,-1.0344401405043433,-0.5472696628792924,87.4848788579811,68
11.568,-1.0344116955016793,-0.5465621660934877,92.19876992661577,68
11.576,-1.0344327265405155,-0.5460476362545112,97.69676532084424,68
11.584,-1.0344844530772113,-0.5456648958022444,99.65608503549487,68
11.592,-1.0345276411830275,-0.5454110636964815,99.36512801557096,68
11.6,-1.0345904890154727,-0.5450299914745118,100.05183459771877,68
11.608,-1.0346354293292148,-0.5447764637273109,99.4533869490691,68
11.616,-1.0346886845814802,-0.5444590503569322,100.08731968613219,68
11.624,-1.0347446639231954,-0.544142106067048,99.24998148422414,68
11.632,-1.0347860518368615,-0.5438879742292111,99.56022191014193,68
11.64,-1.0348501968651203,-0.5435071182147521,99.4067195300947,68
11.648,-1.0348922798248323,-0.5432531005482367,99.27634218286995,68
11.656,-1.0349437676073083,-0.5429353956885875,98.82957931395413,68
11.664,-1.0349935639343446,-0.5426174213257803,98.52237066864059,68
11.672,-1.0350408666106408,-0.5422990664508306,98.44433885744608,68
11.68,-1.0350885238593908,-0.5419807644617847,98.52761730518434,68
11.688,-1.0351457949217029,-0.5415988143160566,98.95095171874053,68
11.696,-1.0351858559499416,-0.5413444699345255,98.98787714979089,68
11.704,-1.035226080887262,-0.5410901514239573,98.8386060328659,68
11.712,-1.0352854242360778,-0.5407085177575294,98.16942576699225,68
11.72,-1.0353220123366753,-0.5404536506131292,98.19380137804501,68
11.728,-1.0353770571265792,-0.5400713732798954,97.70348420549223,68
11.736,-1.035419805114398,-0.5397523748800147,96.81084295957112,68
11.744,-1.0354583694734683,-0.5394328437237896,97.51707743817776,68
11.752,-1.0355000794037106,-0.5391137079355925,97.36399842171492,68
11.76,-1.0355417267941474,-0.5387945639798942,97.66025751379227,68
11.768,-1.0355932094452482,-0.5384117906461371,97.09127246913347,68
11.776,-1.0356325465244884,-0.5380923536980772,97.2079290808416,68
11.784,-1.035673324437658,-0.5377730974821838,97.88295605576573,68
11.792,-1.0357170714366437,-0.5374542345497682,97.04890371230583,68
11.8,-1.0357569630930616,-0.5371348663839512,96.99767505856468,68
11.808,-1.0357957782932832,-0.5368153656017601,97.00460163486474,68
11.816,-1.0358354229968685,-0.5364959666865042,97.6331566855609,68
